"ORGANIZATION NUMBER","ACCOUNT_NAME","PACKAGE_ID","INVOICE_NUM","TRANSACTION_DATE","DC_PROD_NUM","DC_PROD_NAME","DC_UNIT_OF_MEASURE","DC_QTY","DC_QTY_SIZE","DELIVERED_QUANTITY","DELIVERED_PRICE","UNIT_PRICE"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37822058","1907712","14-JUL-17","100266","AVOCADO--HAND SCOOPED 8/2# BR","CS","1","8/2#","1","43.01","43.44"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","100067","CILANTRO--CLEANED 4/1# *L","CS","1","4/1#","2","25.52","12.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","2","24.16","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","100911","GARLIC--PEELED 4/5# CA ONLY","CS","1","4/5#","1","48.55","49.04"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","3","30.03","10.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","101217","SPRING MIX--4/3# BR *L","CS","1","4/3#","2","40.27","20.34"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","101306","SPINACH--CLIPPED 4/2.5# BR *L","CS","1","4/2.5#","1","12.54","12.67"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","101320","AVOCADO--#2 48CT-BR","CS","1","48CT","3","139","46.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","101664","CUCUMBER--PICKLING BR","CS","1","1/2 BUS","2","47.52","24"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","101724","ASPARAGUS--STANDARD 11# BR","CS","1","11#","1","33.79","34.13"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","101802","TOMATO--GRAPE RED 10# BR","CS","1","10#","1","15.59","15.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","1","19.08","19.27"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","2","35.14","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","100311","ONION--GREEN CLEAN ICELESS 2#-","EA","1","2#","1","5.12","5.17"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","850106","ORANGES--12CT--SPLIT","CS","1","12CT","1","9.18","9.27"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37847171","1908794","17-JUL-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","1","16.33","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","100043","LEMONS--200CT CHOICE *L*","CS","1","200CT","1","24.89","25.14"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","100067","CILANTRO--CLEANED 4/1# *L","CS","1","4/1#","1","12.76","12.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","100266","AVOCADO--HAND SCOOPED 8/2# BR","CS","1","8/2#","2","86.01","43.44"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","1","12.08","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","100821","CHILE--JALAPENO 10#","CS","1","10#","1","15.27","15.42"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","3","30.03","10.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","101217","SPRING MIX--4/3# BR *L","CS","1","4/3#","1","20.14","20.34"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","101306","SPINACH--CLIPPED 4/2.5# BR *L","CS","1","4/2.5#","1","12.54","12.67"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","101575","BROCCOLI--FLORETS 6/3# BR *L","CS","1","6/3#","1","20.63","20.84"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","101699","ONION--YELLOW JUMBO 50# BR","CS","1","50#","1","11.19","11.3"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","101724","ASPARAGUS--STANDARD 11# BR","CS","1","11#","2","67.58","34.13"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","101785","LETTUCE--BURGERLEAF 5/2# BR *L","CS","1","5/2#","1","16.31","16.47"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","101802","TOMATO--GRAPE RED 10# BR","CS","1","10#","1","15.59","15.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","1","19.08","19.27"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","6","105.43","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","100311","ONION--GREEN CLEAN ICELESS 2#-","EA","1","2#","1","5.12","5.17"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","100918","CABBAGE--GREEN SHRED 5# W/BAGS","EA","1","5#","1","4.71","4.76"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","101617","CELERY--STICK 4"" 5#--BG BR","EA","1","5#","1","6.82","6.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","850122","PEPPER--RED 5#--SPLIT","CS","1","5#","1","8.85","8.94"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37873408","1909884","19-JUL-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","1","16.33","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","100047","ORANGES--88CT *","CS","1","88CT","1","25.43","25.69"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","100067","CILANTRO--CLEANED 4/1# *L","CS","1","4/1#","1","12.76","12.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","100110","PINEAPPLE--PREMIUM GOLD","CS","1","28#","1","16.6","16.77"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","100266","AVOCADO--HAND SCOOPED 8/2# BR","CS","1","8/2#","1","43.01","43.44"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","2","24.16","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","100821","CHILE--JALAPENO 10#","CS","1","10#","1","15.27","15.42"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","7","70.06","10.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","101217","SPRING MIX--4/3# BR *L","CS","1","4/3#","1","20.14","20.34"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","101306","SPINACH--CLIPPED 4/2.5# BR *L","CS","1","4/2.5#","1","12.54","12.67"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","101320","AVOCADO--#2 48CT-BR","CS","1","48CT","1","46.33","46.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","101575","BROCCOLI--FLORETS 6/3# BR *L","CS","1","6/3#","3","61.89","20.84"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","101664","CUCUMBER--PICKLING BR","CS","1","1/2 BUS","1","23.76","24"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","101699","ONION--YELLOW JUMBO 50# BR","CS","1","50#","1","11.19","11.3"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","101700","ONION--RED MEDIUM 25# BR","CS","1","25#","1","10.1","10.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","101785","LETTUCE--BURGERLEAF 5/2# BR *L","CS","1","5/2#","1","16.31","16.47"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","2","38.15","19.27"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","10","175.72","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","100311","ONION--GREEN CLEAN ICELESS 2#-","EA","1","2#","2","10.24","5.17"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","101617","CELERY--STICK 4"" 5#--BG BR","EA","1","5#","1","6.82","6.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","850106","ORANGES--12CT--SPLIT","CS","1","12CT","2","18.35","9.27"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","850122","PEPPER--RED 5#--SPLIT","CS","1","5#","1","8.85","8.94"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37897525","1910792","21-JUL-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","1","16.33","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","101700","ONION--RED MEDIUM 25# BR","CS","1","25#","1","10.1","10.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","101699","ONION--YELLOW JUMBO 50# BR","CS","1","50#","1","11.19","11.3"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","101575","BROCCOLI--FLORETS 6/3# BR *L","CS","1","6/3#","1","20.63","20.84"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","102251","CAULIFLOWER--FLORETS 4/3# BR *","CS","1","4/3#","1","20.38","20.59"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","101217","SPRING MIX--4/3# BR *L","CS","1","4/3#","1","20.14","20.34"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","101306","SPINACH--CLIPPED 4/2.5# BR *L","CS","1","4/2.5#","1","12.54","12.67"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","100110","PINEAPPLE--PREMIUM GOLD","CS","1","28#","1","16.6","16.77"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","3","30.03","10.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","100067","CILANTRO--CLEANED 1#--BG","EA","1","1#","6","28.04","4.72"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","100311","ONION--GREEN CLEAN ICELESS 2#-","EA","1","2#","2","10.24","5.17"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","101617","CELERY--STICK 4"" 5#--BG BR","EA","1","5#","1","6.82","6.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","101724","ASPARAGUS--STANDARD 11# BR","CS","1","11#","2","67.58","34.13"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","100918","CABBAGE--GREEN SHRED 5# W/BAGS","EA","1","5#","1","4.71","4.76"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","101664","CUCUMBER--PICKLING BR","CS","1","1/2 BUS","2","47.52","24"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","100821","CHILE--JALAPENO 10#","CS","1","10#","1","15.27","15.42"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","101320","AVOCADO--#2 48CT-BR","CS","1","48CT","3","139","46.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","100054","MELON--WATERMELON SEEDLESS EA","EA","1","EA","3","24.53","8.26"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","1","16.33","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","3","36.23","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","1","24.52","24.77"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37922952","1911950","24-JUL-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","6","105.43","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","101699","ONION--YELLOW JUMBO 50# BR","CS","1","50#","1","11.19","11.3"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","101575","BROCCOLI--FLORETS 6/3# BR *L","CS","1","6/3#","1","20.63","20.84"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","101217","SPRING MIX--4/3# BR *L","CS","1","4/3#","1","20.14","20.34"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","3","30.03","10.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","101785","LETTUCE--BURGERLEAF 5/2# BR *L","CS","1","5/2#","1","16.31","16.47"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","100311","ONION--GREEN CLEAN ICELESS 2#-","EA","1","2#","2","10.24","5.17"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","1","16.33","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","1","12.08","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","3","52.72","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","101617","CELERY--STICK 4"" 5#--BG BR","EA","1","5#","1","6.82","6.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","101724","ASPARAGUS--STANDARD 11# BR","CS","1","11#","1","33.79","34.13"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","101664","CUCUMBER--PICKLING BR","CS","1","1/2 BUS","1","23.76","24"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","100266","AVOCADO--HAND SCOOPED 8/2# BR","CS","1","8/2#","1","43.01","43.44"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37947128","1913036","26-JUL-17","100054","MELON--WATERMELON SEEDLESS EA","EA","1","EA","1","8.18","8.26"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","101700","ONION--RED MEDIUM 25# BR","CS","1","25#","1","10.1","10.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","101724","ASPARAGUS--STANDARD 11# BR","CS","1","11#","2","67.58","34.13"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","101786","LETTUCE--ICEBERG SHRED 4/5# BR","CS","1","4/5#","5","63.81","12.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","101802","TOMATO--GRAPE RED 10# BR","CS","1","10#","1","15.59","15.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","2","49.04","24.77"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","102251","CAULIFLOWER--FLORETS 4/3# BR *","CS","1","4/3#","1","20.38","20.59"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","9","158.15","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","100054","MELON--WATERMELON SEEDLESS EA","EA","1","EA","1","8.18","8.26"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","100311","ONION--GREEN CLEAN ICELESS 2#-","EA","1","2#","1","5.12","5.17"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","101617","CELERY--STICK 4"" 5#--BG BR","EA","1","5#","1","6.82","6.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","850122","PEPPER--RED 5#--SPLIT","CS","1","5#","2","17.7","8.94"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","2","32.67","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","100043","LEMONS--200CT CHOICE *L*","CS","1","200CT","1","24.89","25.14"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","100067","CILANTRO--CLEANED 4/1# *L","CS","1","4/1#","2","25.52","12.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","100083","LIMES--200/230CT","CS","1","200/230","1","22.27","22.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","100110","PINEAPPLE--PREMIUM GOLD","CS","1","28#","1","16.6","16.77"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","100266","AVOCADO--HAND SCOOPED 8/2# BR","CS","1","8/2#","2","86.01","43.44"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","3","36.23","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","100821","CHILE--JALAPENO 10#","CS","1","10#","1","15.27","15.42"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","100918","CABBAGE--GREEN SHRED 4/5# W/BA","CS","1","4/5#","1","12.91","13.04"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","101217","SPRING MIX--4/3# BR *L","CS","1","4/3#","1","20.14","20.34"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","101306","SPINACH--CLIPPED 4/2.5# BR *L","CS","1","4/2.5#","1","12.54","12.67"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","101472","AVOCADO--#2 60CT BR","CS","1","60CT","2","92.66","46.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","101575","BROCCOLI--FLORETS 6/3# BR *L","CS","1","6/3#","1","20.63","20.84"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","101664","CUCUMBER--PICKLING BR","CS","1","1/2 BUS","2","47.52","24"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37968536","1913985","28-JUL-17","101699","ONION--YELLOW JUMBO 50# BR","CS","1","50#","2","22.37","11.3"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37972279","1914435","29-JUL-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","5","50.04","10.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","100067","CILANTRO--CLEANED 4/1# *L","CS","1","4/1#","1","12.76","12.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","100266","AVOCADO--HAND SCOOPED 8/2# BR","CS","1","8/2#","2","86.01","43.44"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","2","24.16","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","100821","CHILE--JALAPENO 10#","CS","1","10#","1","15.27","15.42"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","3","30.03","10.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","101217","SPRING MIX--4/3# BR *L","CS","1","4/3#","2","40.27","20.34"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","101306","SPINACH--CLIPPED 4/2.5# BR *L","CS","1","4/2.5#","1","12.54","12.67"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","101320","AVOCADO--#2 48CT-BR","CS","1","48CT","1","46.33","46.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","101575","BROCCOLI--FLORETS 6/3# BR *L","CS","1","6/3#","1","20.63","20.84"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","101664","CUCUMBER--PICKLING BR","CS","1","1/2 BUS","2","47.52","24"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","101724","ASPARAGUS--STANDARD 11# BR","CS","1","11#","1","33.79","34.13"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","101785","LETTUCE--BURGERLEAF 5/2# BR *L","CS","1","5/2#","1","16.31","16.47"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","101802","TOMATO--GRAPE RED 10# BR","CS","1","10#","1","15.1","15.25"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","2","38.15","19.27"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","5","87.86","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","100054","MELON--WATERMELON SEEDLESS EA","EA","1","EA","1","8.18","8.26"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","100311","ONION--GREEN CLEAN ICELESS 2#-","EA","1","2#","2","10.24","5.17"
"FRESHPOINT_158","BRINKER-CHILI'S #075","37993922","1915075","31-JUL-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","1","16.33","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38007419","1915077","01-AUG-17","100918","CABBAGE--GREEN SHRED 5# W/BAGS","EA","1","5#","-3","-9.69","3.23"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38007419","1915076","01-AUG-17","101786","LETTUCE--ICEBERG SHRED 4/5# BR","CS","1","4/5#","-5","-63.8","12.76"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","100067","CILANTRO--CLEANED 4/1# *L","CS","1","4/1#","2","25.52","12.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","100110","PINEAPPLE--PREMIUM GOLD","CS","1","28#","1","16.6","16.77"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","100266","AVOCADO--HAND SCOOPED 8/2# BR","CS","1","8/2#","1","43.01","43.44"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","2","24.16","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","100311","ONION--GREEN CLEAN ICELESS 4/2","CS","1","4/2#","1","14.51","14.66"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","100821","CHILE--JALAPENO 10#","CS","1","10#","1","15.27","15.42"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","5","50.04","10.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","101217","SPRING MIX--4/3# BR *L","CS","1","4/3#","1","20.14","20.34"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","101306","SPINACH--CLIPPED 4/2.5# BR *L","CS","1","4/2.5#","1","12.54","12.67"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","101575","BROCCOLI--FLORETS 6/3# BR *L","CS","1","6/3#","1","20.63","20.84"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","101699","ONION--YELLOW JUMBO 50# BR","CS","1","50#","1","11.19","11.3"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","101700","ONION--RED MEDIUM 25# BR","CS","1","25#","1","10.1","10.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","101724","ASPARAGUS--STANDARD 11# BR","CS","1","11#","1","33.79","34.13"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","101802","TOMATO--GRAPE RED 10# BR","CS","1","10#","1","15.1","15.25"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","7","123.01","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","101617","CELERY--STICK 4"" 5#--BG BR","EA","1","5#","1","6.82","6.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38020356","1916396","02-AUG-17","850122","PEPPER--RED 5#--SPLIT","CS","1","5#","1","8.85","8.94"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38046234","1917206","04-AUG-17","101700","ONION--RED MEDIUM 25# BR","CS","1","25#","1","10.1","10.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38046234","1917206","04-AUG-17","101699","ONION--YELLOW JUMBO 50# BR","CS","1","50#","2","22.37","11.3"
"FRESHPOINT_158","BRINKER-CHILI'S #075","38046234","1917206","04-AUG-17","101575","BROCCOLI--FLORETS 6/3# BR *L","CS","1","6/3#","3","61.89","20.84"
